Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577396316691665747,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1732360993097224369,34.49,34.49,USD,1,No,Not cash on delivery,Pending,raiza.duquesne,Video,7641349301435944206,fixed commission,25%,46.99,11.75,,,,,,,,19/05/2026 12:22:53,19/05/2026 12:22:56,,,TTS
577396201098023269,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1731877424524333233,11.99,11.99,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7616153182774889758,fixed commission,20%,21.99,4.4,,,,,,,,19/05/2026 09:52:29,19/05/2026 09:52:32,,,TTS
577395965531820781,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,22.99,22.99,USD,1,No,Not cash on delivery,Pending,pindanwale21,Video,7496718185819884831,fixed commission,25%,22.99,5.75,,,,,,,,19/05/2026 06:54:30,19/05/2026 06:54:35,,,TTS
577395960734978729,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1732320403761172657,32.99,32.99,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7612150567443418398,fixed commission,20%,32.99,6.6,,,,,,,,19/05/2026 06:49:02,19/05/2026 06:49:05,,,TTS
577395901707227568,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,19.09,19.09,USD,1,No,Not cash on delivery,Pending,miel_eyes,Video,7597183238150311182,fixed commission,30%,19.09,5.73,,,,,,,,19/05/2026 06:05:32,19/05/2026 06:05:36,,,TTS
577395823648674295,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,22.99,22.99,USD,1,No,Not cash on delivery,Pending,viralshop23,Video,7641372289417743630,fixed commission,20%,22.99,4.6,,,,,,,,19/05/2026 05:00:12,19/05/2026 05:00:17,,,TTS
577395716372598863,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1732320403761172657,37.99,38.46,USD,1,No,Not cash on delivery,Pending,ozzyasks,Video,7607820536336469262,fixed commission,25%,37.99,9.5,,,,,,,,19/05/2026 03:28:01,19/05/2026 03:28:06,,,TTS
577395698244162089,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1731877424524333233,21.99,21.99,USD,1,No,Not cash on delivery,Pending,properprice,Video,7638864829989571854,fixed commission,,21.99,,,,6%,1.32,,,,19/05/2026 03:08:32,19/05/2026 03:08:56,,,TTS
577395625515324053,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,18.1,18.1,USD,1,No,Not cash on delivery,Pending,warsans.languagel,Video,7632071345706110238,fixed commission,,19.09,,,,6%,1.15,,,,19/05/2026 02:02:10,19/05/2026 02:02:14,,,TTS
577395484400587375,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1732320403761172657,36.99,40.59,USD,1,No,Not cash on delivery,Pending,amberfindsdeals,Video,7594658852549692685,fixed commission,,36.99,,,,6%,2.22,,,,18/05/2026 23:36:40,18/05/2026 23:36:44,,,TTS
577395477424083098,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1732320403761172657,13.99,22.64,USD,1,No,Not cash on delivery,Pending,properprice,Video,7638864829989571854,fixed commission,,28.99,,,,6%,1.74,,,,18/05/2026 23:32:50,18/05/2026 23:32:53,,,TTS
577395373627773597,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,22.99,22.99,USD,1,No,Not cash on delivery,Pending,leeleesfavfinds,Video,7484386495617420575,fixed commission,20%,22.99,4.6,,,,,,,,18/05/2026 21:52:11,18/05/2026 21:52:15,,,TTS
