Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577319356189807247,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,19.99,21.94,USD,1,No,Not cash on delivery,Pending,spongebobprodsz,Video,7604755424222481678,fixed commission,,19.99,,,,6%,1.2,,,,22/03/2026 23:58:29,22/03/2026 23:58:33,,,TTS
577319259714327486,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1731088385812107441,28.97,28.97,USD,1,No,Not cash on delivery,Pending,blackfridaybrian,Video,7526801513163836727,fixed commission,,36.71,,,,6%,2.2,,,,22/03/2026 22:35:04,22/03/2026 22:35:08,,,TTS
577319247847264535,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.39,18.39,USD,1,No,Not cash on delivery,Pending,tiktok.shop.socia,External Traffic Program,7496312785404791719,fixed commission,15%,19.99,3,,,,,,,,22/03/2026 22:23:00,22/03/2026 22:23:04,,,TTS
577319232816714522,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,21.19,22.46,USD,1,No,Not cash on delivery,Pending,amberfindsdeals,Video,7594658852549692685,fixed commission,25%,29.69,7.42,,,,,,,,22/03/2026 22:13:15,22/03/2026 22:13:19,,,TTS
577319193941021526,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,15.29,15.29,USD,1,No,Not cash on delivery,Pending,povshopdeals,Video,7618316665222171918,fixed commission,,17.29,,,,6%,1.04,,,,22/03/2026 21:44:22,22/03/2026 21:44:25,,,TTS
577319157343948923,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,19.99,19.99,USD,1,No,Not cash on delivery,Pending,tiktok.shop.socia,External Traffic Program,7496312785404791719,fixed commission,15%,19.99,3,,,,,,,,22/03/2026 21:18:39,22/03/2026 21:18:42,,,TTS
577319105646006898,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.39,18.8,USD,1,No,Not cash on delivery,Pending,soymaffer91,Video,7616838762370305311,fixed commission,20%,19.99,4,,,,,,,,22/03/2026 20:34:27,22/03/2026 20:34:31,,,TTS
577319098119328061,1732065201554034865,"VAHDAM, Turmeric Ginger 1900mg - with 1500mg Curcuminoids | Added Ginger & Piperine for Fast Absorption | Supports Joint Health and Mobility | 90 Capsules",1732069652443402417,41.5,43.28,USD,1,No,Not cash on delivery,Pending,dotties88,Video,7600188429128764703,fixed commission,,49.99,,,,6%,3,,,,22/03/2026 20:27:17,22/03/2026 20:27:20,,,TTS
577319094352450153,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,33.02,33.02,USD,1,No,Not cash on delivery,Pending,ozzyasks,Video,7607820536336469262,fixed commission,25%,39.99,10,,,,,,,,22/03/2026 20:22:45,22/03/2026 20:23:50,,,TTS
577319094352450153,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,20.64,20.64,USD,1,No,Not cash on delivery,Pending,ozzyasks,Video,7607820536336469262,fixed commission,25%,24.99,6.25,,,,,,,,22/03/2026 20:22:45,22/03/2026 20:23:50,,,TTS
577319082903441871,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,13.79,13.79,USD,1,No,Not cash on delivery,Pending,luchyvaldez.26,Video,7559973924805627166,fixed commission,20%,19.99,4,,,,,,,,22/03/2026 20:14:34,22/03/2026 20:14:38,,,TTS
577319018767225171,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,10.16,20.32,USD,2,No,Not cash on delivery,Pending,emia_stef,Video,7474815152869625130,fixed commission,,34.46,,,,6%,2.06,,,,22/03/2026 19:11:07,22/03/2026 19:11:10,,,TTS
577318981921247629,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,23.18,24.21,USD,1,No,Not cash on delivery,Pending,iluvnaee,Video,7610859512605592845,fixed commission,25%,25.98,6.5,,,,,,,,22/03/2026 18:23:50,22/03/2026 18:23:55,,,TTS
577318952003539213,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,18.39,18.39,USD,1,No,Not cash on delivery,Pending,jacob.flowers17,Video,7618658097128688927,fixed commission,,20.39,,,,6%,1.22,,,,22/03/2026 17:40:14,22/03/2026 17:40:17,,,TTS
577318950269522297,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,19.99,19.99,USD,1,No,Not cash on delivery,Pending,blackfridaybrian,Video,7526801513163836727,fixed commission,20%,24.99,5,,,,,,,,22/03/2026 17:36:11,22/03/2026 17:36:14,,,TTS
577318923676258763,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1731088385812107441,31.66,31.66,USD,1,No,Not cash on delivery,Pending,marce.girl.mama.x,Video,7618825941820656910,fixed commission,30%,42.92,12.88,,,,,,,,22/03/2026 16:19:37,22/03/2026 16:19:40,,,TTS
577318917424779992,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,11.24,11.38,USD,1,No,Not cash on delivery,Pending,lekishalathers83,Video,7609294112344263966,fixed commission,30%,23.74,7.12,,,,,,,,22/03/2026 15:58:06,22/03/2026 15:58:10,,,TTS
577318916972581142,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1729488250396120241,44.99,44.99,USD,1,No,Not cash on delivery,Pending,bashbuysstuff,Video,7619776989129379103,fixed commission,,49.99,,,,6%,3,,,,22/03/2026 15:31:43,22/03/2026 15:31:48,,,TTS
577318899258004306,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1729488250396120241,24.99,27.42,USD,1,No,Not cash on delivery,Pending,ozzyasks,Video,7607820536336469262,fixed commission,25%,39.99,10,,,,,,,,22/03/2026 14:44:25,22/03/2026 14:44:29,,,TTS
577318855187796235,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,12.5,12.5,USD,1,No,Not cash on delivery,Pending,mmaribel.ramirez2,Video,7500286050179255582,fixed commission,20%,17.23,3.45,,,,,,,,22/03/2026 12:30:13,22/03/2026 12:30:17,,,TTS
577318842630705246,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.39,18.8,USD,1,No,Not cash on delivery,Pending,totallyrocco1,Video,7616832222829579550,fixed commission,,19.99,,,,6%,1.2,,,,22/03/2026 12:00:04,22/03/2026 12:00:24,,,TTS
