Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577246326255030671,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,11.99,12.11,USD,1,No,Not cash on delivery,Settled,elylabellatiktokshop,Video,7589505033037827383,fixed commission,,26.99,,26.99,,5%,1.35,1.35,,,31/12/2025 12:06:06,31/12/2025 12:06:10,06/01/2026 02:05:54,20/01/2026 08:34:28,TTS
577246299235390116,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,9.59,9.59,USD,1,No,Not cash on delivery,Settled,morrdeals,Video,7464772739644132638,fixed commission,,21.59,,21.59,,5%,1.08,1.08,,,31/12/2025 11:31:15,31/12/2025 11:31:19,02/01/2026 20:06:58,17/01/2026 05:37:27,TTS
577246242254000987,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,24.29,24.29,USD,1,No,Not cash on delivery,Settled,dealsbyeliceo,Video,7589745794010434830,fixed commission,,27.29,,27.29,,5%,1.36,1.36,,,31/12/2025 10:29:11,31/12/2025 10:29:15,03/01/2026 22:31:57,18/01/2026 09:13:48,TTS
577246111433986207,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,10.94,10.94,USD,1,No,Not cash on delivery,Settled,natypetite,Video,7492615392020434219,fixed commission,20%,27.44,5.49,27.44,5.49,,,,,,31/12/2025 08:40:00,31/12/2025 08:40:04,05/01/2026 23:50:19,20/01/2026 08:40:51,TTS
577246095439794918,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,32.99,32.99,USD,1,No,Not cash on delivery,Settled,rbk_her,Video,7462893572266691871,fixed commission,,44.99,,44.99,,5%,2.25,2.25,,,31/12/2025 08:28:05,31/12/2025 08:28:09,03/01/2026 21:42:17,18/01/2026 08:07:49,TTS
577245891442676464,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,18.59,18.59,USD,1,No,Not cash on delivery,Settled,emia_stef,Video,7474815152869625130,fixed commission,,37.34,,37.34,,5%,1.87,1.87,,,31/12/2025 05:24:03,31/12/2025 05:24:07,06/01/2026 23:25:19,21/01/2026 05:48:24,TTS
577245871434994295,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,16.58,16.58,USD,1,No,Not cash on delivery,Settled,bucketcreations,Video,7588258009176952095,fixed commission,,23.55,,23.55,,5%,1.18,1.18,,,31/12/2025 05:02:08,31/12/2025 05:02:11,05/01/2026 02:49:01,19/01/2026 09:06:38,TTS
577245843587437479,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,30.59,30.59,USD,1,No,Not cash on delivery,Settled,morrdeals,Video,7464772739644132638,fixed commission,,37.34,,37.34,,5%,1.87,1.87,,,31/12/2025 04:33:27,31/12/2025 04:33:31,03/01/2026 21:31:03,18/01/2026 08:55:59,TTS
577245803974594964,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,9.18,9.27,USD,1,No,Not cash on delivery,Settled,emia_stef,Video,7474815152869625130,fixed commission,,24.7,,24.7,,5%,1.24,1.24,,,31/12/2025 03:47:49,31/12/2025 03:47:52,03/01/2026 01:52:14,17/01/2026 05:33:06,TTS
577245751572730370,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,26.77,27.31,USD,1,No,Not cash on delivery,Settled,cocinandoconaileen,Video,7465226434915650858,fixed commission,,37.34,,37.34,,5%,1.87,1.87,,,31/12/2025 02:50:56,31/12/2025 02:51:00,06/01/2026 01:59:22,20/01/2026 07:52:36,TTS
577245722136253144,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.36,18.36,USD,1,No,Not cash on delivery,Settled,morrdeals,Video,7464772739644132638,fixed commission,20%,24.7,4.94,24.7,4.94,,,,,,31/12/2025 02:16:14,31/12/2025 02:16:18,03/01/2026 21:14:54,18/01/2026 05:43:47,TTS
577245653079199755,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,20.39,20.84,USD,1,No,Not cash on delivery,Settled,rbk_her,Video,7462893572266691871,fixed commission,,36.89,,36.89,,5%,1.84,1.84,,,31/12/2025 01:04:24,31/12/2025 01:04:28,03/01/2026 01:53:32,17/01/2026 08:56:48,TTS
577245633641747013,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,6.88,6.88,USD,1,No,Not cash on delivery,Settled,blackfridaybrian,Video,7526799837656780087,fixed commission,,22.4,,22.4,,5%,1.12,1.12,,,31/12/2025 00:47:13,31/12/2025 00:47:17,05/01/2026 23:48:21,20/01/2026 07:05:40,TTS
577245593381934027,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,15.67,16.65,USD,1,No,Not cash on delivery,Settled,blackfridaybradey,Video,7588957512003554615,fixed commission,,33.07,,33.07,,6%,1.98,1.98,,,30/12/2025 23:59:02,30/12/2025 23:59:06,05/01/2026 06:37:45,20/01/2026 09:22:56,TTS
