Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577349711992033682,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1732320403761172657,34.99,37.79,USD,1,No,Not cash on delivery,Pending,morrdeals,Video,7502231477954874654,fixed commission,25%,34.99,8.75,,,,,,,,15/04/2026 11:46:07,15/04/2026 11:46:11,,,TTS
577349613260083247,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,21.24,21.24,USD,1,No,Not cash on delivery,Pending,flor_cruz_2,Video,7610558161220586766,fixed commission,20%,21.24,4.25,,,,,,,,15/04/2026 09:30:57,15/04/2026 09:31:01,,,TTS
577349613103715273,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,25.73,25.73,USD,1,No,Not cash on delivery,Pending,miel_eyes,Video,7597183238150311182,fixed commission,,32.46,,,,6%,1.95,,,,15/04/2026 09:28:00,15/04/2026 09:28:06,,,TTS
577349517032723360,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,16.24,16.24,USD,1,No,Not cash on delivery,Pending,warsans.languagel,Video,7606478701001477407,fixed commission,,16.24,,,,6%,0.97,,,,15/04/2026 08:05:12,15/04/2026 08:05:16,,,TTS
577349465047077174,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,17.49,17.71,USD,1,No,Not cash on delivery,Pending,morrdeals,Video,7464772739644132638,fixed commission,,17.49,,,,6%,1.05,,,,15/04/2026 07:26:16,15/04/2026 07:26:21,,,TTS
577349455561330855,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,24.99,24.99,USD,1,No,Not cash on delivery,Pending,productsreview24,Video,7470957208231054623,fixed commission,,24.99,,,,6%,1.5,,,,15/04/2026 07:21:35,15/04/2026 07:21:39,,,TTS
577349441518997553,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,19.99,19.99,USD,1,No,Not cash on delivery,Pending,laxmirana090,Video,7486861681105095966,fixed commission,,19.99,,,,6%,1.2,,,,15/04/2026 07:06:46,15/04/2026 07:06:50,,,TTS
577349376450400462,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,37.99,37.99,USD,1,No,Not cash on delivery,Pending,everydaydealz2,Video,7628476807930465567,fixed commission,,37.99,,,,6%,2.28,,,,15/04/2026 06:15:16,15/04/2026 06:15:19,,,TTS
577349292925293444,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1731088385812107441,43.33,129.97,USD,3,No,Not cash on delivery,Pending,everydaydealz2,Video,7628476807930465567,fixed commission,25%,144.97,36.24,,,,,,,,15/04/2026 05:06:34,15/04/2026 05:06:38,,,TTS
577349297899475941,1732065287626920113,"VAHDAM Ashwagandha Supplement 1800mg with Ashwagandha Root Extract and L-Theanine | Support Stress Relief, Mood and Sleep | 90 Capsules",1729499091546576049,29.99,33.13,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7616153182774889758,fixed commission,20%,39.99,8,,,,,,,,15/04/2026 05:05:13,15/04/2026 05:05:17,,,TTS
577349270622474770,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,14.99,15.85,USD,1,No,Not cash on delivery,Pending,mg080891,Video,7628462997807140127,fixed commission,25%,19.99,5,,,,,,,,15/04/2026 04:40:39,15/04/2026 04:40:42,,,TTS
577349239659336245,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,15.98,17.26,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7612150567443418398,fixed commission,25%,19.99,5,,,,,,,,15/04/2026 04:06:59,15/04/2026 04:07:02,,,TTS
577349185758925527,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,34.99,37.79,USD,1,No,Not cash on delivery,Pending,mg080891,Video,7628462997807140127,fixed commission,25%,34.99,8.75,,,,,,,,15/04/2026 03:13:49,15/04/2026 03:13:54,,,TTS
577349175631975191,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,19.99,19.99,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7625867841941605662,fixed commission,25%,19.99,5,,,,,,,,15/04/2026 03:02:04,15/04/2026 03:02:08,,,TTS
577349063566528934,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1731088385812107441,44.99,44.99,USD,1,No,Not cash on delivery,Pending,anu.chhetri,Video,7628334416095415565,fixed commission,,44.99,,,,6%,2.7,,,,15/04/2026 01:05:13,15/04/2026 01:05:16,,,TTS
577349024029708369,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,15.24,15.24,USD,1,No,Not cash on delivery,Pending,warsans.languagel,Video,7606478701001477407,fixed commission,20%,17.49,3.5,,,,,,,,15/04/2026 00:20:05,15/04/2026 00:20:09,,,TTS
