Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577315345971450848,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,27.69,30.39,USD,1,No,Not cash on delivery,Pending,pedroriveraoficial,Video,7616421067279666463,fixed commission,25%,37.99,9.5,,,,,,,,19/03/2026 23:57:18,19/03/2026 23:57:21,,,TTS
577315307494544339,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,15.64,15.64,USD,1,No,Not cash on delivery,Pending,warsans.languagel,Video,7606478701001477407,fixed commission,25%,17.23,4.31,,,,,,,,19/03/2026 23:18:00,19/03/2026 23:18:03,,,TTS
577315294683303990,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,12.74,12.74,USD,1,No,Not cash on delivery,Pending,warsans.languagel,Video,7606478701001477407,fixed commission,,16.99,,,,6%,1.02,,,,19/03/2026 23:05:16,19/03/2026 23:05:19,,,TTS
577315238240162373,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,13.14,13.14,USD,1,No,Not cash on delivery,Pending,shopwitnor,Video,7618800077590564127,fixed commission,,32.63,,,,6%,1.96,,,,19/03/2026 22:14:58,19/03/2026 22:15:01,,,TTS
577315227563757984,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1731088385812107441,33.74,34.16,USD,1,No,Not cash on delivery,Pending,miel_eyes,Video,7597183238150311182,fixed commission,,42.74,,,,6%,2.56,,,,19/03/2026 22:08:05,19/03/2026 22:08:09,,,TTS
577315160675029572,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1729488250396120241,49.99,49.99,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7612150567443418398,fixed commission,25%,49.99,12.5,,,,,,,,19/03/2026 21:11:45,19/03/2026 21:11:48,,,TTS
577315150585172399,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,24.99,25.3,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7612150567443418398,fixed commission,25%,24.99,6.25,,,,,,,,19/03/2026 21:07:44,19/03/2026 21:07:48,,,TTS
577315106702791652,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,19.99,19.99,USD,1,No,Not cash on delivery,Pending,ozzyasks,Video,7604917322075082015,fixed commission,25%,19.99,5,,,,,,,,19/03/2026 20:16:00,19/03/2026 20:16:05,,,TTS
577315069998633440,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1731088385812107441,33.12,33.12,USD,1,No,Not cash on delivery,Pending,korihampton1,Video,7618598406826528031,fixed commission,,36.71,,,,6%,2.2,,,,19/03/2026 19:43:45,19/03/2026 19:43:48,,,TTS
577315056018100586,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.4,18.4,USD,1,No,Not cash on delivery,Pending,warsans.languagel,Video,7606478701001477407,fixed commission,,19.99,,,,6%,1.2,,,,19/03/2026 19:24:32,19/03/2026 19:24:35,,,TTS
