Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577360058478203251,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.74,19.11,USD,1,No,Not cash on delivery,Pending,elenachicas2025,Video,7631364720217394445,fixed commission,25%,19.99,5,,,,,,,,23/04/2026 09:46:36,23/04/2026 09:46:39,,,TTS
577360050732176216,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,5.03,5.18,USD,1,No,Not cash on delivery,Pending,onlyhealthfinds,Video,7598820292592553230,fixed commission,20%,17.01,3.4,,,,,,,,23/04/2026 09:42:24,23/04/2026 09:42:28,,,TTS
577360038696424224,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,17.06,18.03,USD,1,No,Not cash on delivery,Pending,nikkistiktokshop,Video,7566666682274417933,fixed commission,20%,19.95,3.99,,,,,,,,23/04/2026 09:31:56,23/04/2026 09:31:59,,,TTS
577360017090122010,1732065201554034865,"VAHDAM, Turmeric Ginger 1900mg - with 1500mg Curcuminoids | Added Ginger & Piperine for Fast Absorption | Supports Joint Health and Mobility | 90 Capsules",1732069652443336881,22.59,24.66,USD,1,No,Not cash on delivery,Pending,jcventanilla,Video,7627114578891083038,fixed commission,,24.99,,,,6%,1.5,,,,23/04/2026 09:16:43,23/04/2026 09:16:47,,,TTS
577359917328339671,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.5,18.5,USD,1,No,Not cash on delivery,Pending,zachattack60,Video,7623436935402425613,fixed commission,25%,19.99,5,,,,,,,,23/04/2026 08:00:47,23/04/2026 08:00:50,,,TTS
577359845959372917,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,5.78,5.9,USD,1,No,Not cash on delivery,Pending,morrdeals,Video,7464772739644132638,fixed commission,,19.24,,,,6%,1.15,,,,23/04/2026 07:15:09,23/04/2026 07:15:13,,,TTS
577359834374050583,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,17.3,17.3,USD,1,No,Not cash on delivery,Pending,blackfridaybrian,Video,7526801513163836727,fixed commission,20%,19.24,3.85,,,,,,,,23/04/2026 07:10:48,23/04/2026 07:10:52,,,TTS
577359810342523518,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,33.23,33.23,USD,1,No,Not cash on delivery,Pending,infinity.ugc,Video,7601249759927520526,fixed commission,,33.79,,,,6%,2.03,,,,23/04/2026 06:51:26,23/04/2026 06:51:30,,,TTS
577359775377560296,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,11.06,11.06,USD,1,No,Not cash on delivery,Pending,goldenandglowing,Video,7631413609683307790,fixed commission,,17.01,,,,6%,1.02,,,,23/04/2026 06:27:40,23/04/2026 06:27:44,,,TTS
577359692615881215,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,26.99,26.99,USD,1,No,Not cash on delivery,Pending,spongebobprodsz,Video,7604755424222481678,fixed commission,,26.99,,,,6%,1.62,,,,23/04/2026 05:23:33,23/04/2026 05:23:37,,,TTS
