Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577397527618752807,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,22.99,22.99,USD,1,No,Not cash on delivery,Pending,velvetluxefinds,Showcase,7495555544102177142,fixed commission,25%,22.99,5.75,,,,,,,,20/05/2026 10:16:56,20/05/2026 10:17:00,,,TTS
577397366562001553,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1732393394286661809,38.99,38.99,USD,1,No,Not cash on delivery,Pending,onlyhealthfinds,Video,7602837267312364813,fixed commission,20%,38.99,7.8,,,,,,,,20/05/2026 08:03:16,20/05/2026 08:03:22,,,TTS
577397176668754084,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1732320403761172657,36.99,39.67,USD,1,No,Not cash on delivery,Pending,spongebobprodsz,Video,7604755424222481678,fixed commission,,36.99,,,,5%,1.85,,,,20/05/2026 05:42:25,20/05/2026 05:42:29,,,TTS
577397132216144296,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1731877424524333233,18.99,20.58,USD,1,No,Not cash on delivery,Pending,pedroriveraoficial,Video,7616421067279666463,fixed commission,25%,21.99,5.5,,,,,,,,20/05/2026 05:04:03,20/05/2026 05:04:07,,,TTS
577396942056034357,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,22.99,22.99,USD,1,No,Not cash on delivery,Pending,lolytalopzskincareytips,Video,7636828148457344270,fixed commission,20%,22.99,4.6,,,,,,,,20/05/2026 02:13:33,20/05/2026 02:13:36,,,TTS
577396856890626601,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1732360993097224369,46.99,50.42,USD,1,No,Not cash on delivery,Pending,amberfindsdeals,Video,7594658852549692685,fixed commission,20%,46.99,9.4,,,,,,,,20/05/2026 00:52:01,20/05/2026 00:52:05,,,TTS
577396819313463433,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1731877424524333233,7.75,8.4,USD,1,No,Not cash on delivery,Pending,properprice,Video,7638864829989571854,fixed commission,,19.49,,,,6%,1.17,,,,20/05/2026 00:09:01,20/05/2026 00:09:05,,,TTS
577396588925522405,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1731877424524333233,9.99,9.99,USD,1,No,Not cash on delivery,Pending,properprice,Video,7638864829989571854,fixed commission,,19.99,,,,6%,1.2,,,,19/05/2026 20:36:59,19/05/2026 20:37:02,,,TTS
577396506077926159,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Dietary Supplement Capsules, Plant-Based Herbs for Adults",1732360993097224369,46.99,51.92,USD,1,No,Not cash on delivery,Pending,amberfindsdeals,Video,7594658852549692685,fixed commission,,46.99,,,,6%,2.82,,,,19/05/2026 19:10:05,19/05/2026 19:10:10,,,TTS
577396416797315150,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470377005233,29.12,29.12,USD,1,No,Not cash on delivery,Pending,kely1304,Video,7636737213622979854,fixed commission,25%,32.69,8.17,,,,,,,,19/05/2026 17:02:55,19/05/2026 17:03:08,,,TTS
