Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577348554760098276,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,18.99,19.42,USD,1,No,Not cash on delivery,Pending,mariahdontexist,Video,7617661515671342350,fixed commission,25%,18.99,4.75,,,,,,,,14/04/2026 11:57:06,14/04/2026 11:57:09,,,TTS
577348512585913003,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,21.24,42.48,USD,2,No,Not cash on delivery,Pending,morrdeals,Video,7464772739644132638,fixed commission,,44.98,,,,6%,2.7,,,,14/04/2026 10:46:14,14/04/2026 10:46:18,,,TTS
577348439874376557,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,5.35,5.35,USD,1,No,Not cash on delivery,Pending,savesszn,Video,7627622435252227359,fixed commission,,17.69,,,,6%,1.06,,,,14/04/2026 09:24:54,14/04/2026 09:24:58,,,TTS
577348363350086293,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,19.99,25.98,USD,1,No,Not cash on delivery,Pending,povshopdeals,Video,7620501478452497677,fixed commission,20%,19.99,4,,,,,,,,14/04/2026 08:18:23,14/04/2026 08:18:27,,,TTS
577348326036247296,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,19.99,19.99,USD,1,No,Not cash on delivery,Pending,tiktok.shop.media6,External Traffic Program,7494421274415564736,fixed commission,12.5%,19.99,2.5,,,,,,,,14/04/2026 07:50:55,14/04/2026 07:50:58,,,TTS
577348290596016407,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,16.24,16.24,USD,1,No,Not cash on delivery,Pending,morrdeals,Video,7464772739644132638,fixed commission,20%,16.24,3.25,,,,,,,,14/04/2026 07:25:14,14/04/2026 07:25:18,,,TTS
577348283626197431,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,16.24,16.24,USD,1,No,Not cash on delivery,Pending,garaadsan_media,Video,7593392637499968798,fixed commission,20%,16.24,3.25,,,,,,,,14/04/2026 07:19:10,14/04/2026 07:19:13,,,TTS
577348109390615169,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,16.99,16.99,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7609320845151866142,fixed commission,25%,19.99,5,,,,,,,,14/04/2026 04:54:28,14/04/2026 04:54:31,,,TTS
577348080414135109,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,11.24,11.58,USD,1,No,Not cash on delivery,Pending,elreydelasofectas,Video,7613213451833380127,fixed commission,,23.74,,,,6%,1.42,,,,14/04/2026 04:28:25,14/04/2026 04:28:28,,,TTS
577348070094312244,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,17.49,18.05,USD,1,No,Not cash on delivery,Pending,povshopdeals,Video,7620501478452497677,fixed commission,,17.49,,,,6%,1.05,,,,14/04/2026 04:18:56,14/04/2026 04:18:59,,,TTS
