Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577387845309403166,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470377005233,32.69,32.69,USD,1,No,Not cash on delivery,Pending,tiktok.shop.socia,External Traffic Program,7496312785404791719,fixed commission,10%,32.69,3.27,,,,,,,,13/05/2026 08:25:38,13/05/2026 08:25:42,,,TTS
577387821324997336,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,7.99,7.99,USD,1,No,Not cash on delivery,Pending,themadisonalanis,Video,7637661508066970893,fixed commission,25%,20.99,5.25,,,,,,,,13/05/2026 08:10:02,13/05/2026 08:10:05,,,TTS
577387621632807856,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,15.99,15.99,USD,1,No,Not cash on delivery,Pending,aiiram527,Video,7638310064062795038,fixed commission,30%,17.09,5.13,,,,,,,,13/05/2026 05:41:10,13/05/2026 05:41:13,,,TTS
577387602728293042,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,19.54,19.54,USD,1,No,Not cash on delivery,Pending,totallyrocco1,Video,7616832222829579550,fixed commission,30%,21.54,6.46,,,,,,,,13/05/2026 05:28:09,13/05/2026 05:28:12,,,TTS
577387601685680278,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,24.59,25.15,USD,1,No,Not cash on delivery,Pending,luisferdeals,Video,7624369511319358751,fixed commission,20%,26.99,5.4,,,,,,,,13/05/2026 05:25:54,13/05/2026 05:25:58,,,TTS
577387582852338556,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,17.99,17.99,USD,1,No,Not cash on delivery,Pending,totallyrocco1,Video,7616832222829579550,fixed commission,,19.99,,,,10%,2,,,,13/05/2026 05:11:53,13/05/2026 05:11:57,,,TTS
577387579015204864,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,17.8,17.8,USD,1,No,Not cash on delivery,Pending,savesszn,Video,7627622268293631263,fixed commission,30%,19.99,6,,,,,,,,13/05/2026 05:08:36,13/05/2026 05:08:40,,,TTS
577387523625292764,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,22.59,22.59,USD,1,No,Not cash on delivery,Pending,mariahdontexist,Video,7616453092485254414,fixed commission,20%,24.99,5,,,,,,,,13/05/2026 04:19:47,13/05/2026 04:19:51,,,TTS
577387511158903132,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470377005233,29.09,58.18,USD,2,No,Not cash on delivery,Pending,erikacarreonq,Video,7456861596376124718,fixed commission,30%,64.98,19.5,,,,,,,,13/05/2026 04:08:08,13/05/2026 04:08:12,,,TTS
577387490655572095,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,19.54,19.89,USD,1,No,Not cash on delivery,Pending,rosy2755,Video,7630370831083801870,fixed commission,30%,21.54,6.46,,,,,,,,13/05/2026 03:51:45,13/05/2026 03:51:48,,,TTS
577387420272268231,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,20.99,21.25,USD,1,No,Not cash on delivery,Pending,vanessa.soto1980,Video,7633626345808858381,fixed commission,30%,20.99,6.3,,,,,,,,13/05/2026 02:46:13,13/05/2026 02:46:17,,,TTS
577387416335717017,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,16.54,16.54,USD,1,No,Not cash on delivery,Pending,warsans.languagel,Video,7632071345706110238,fixed commission,20%,21.99,4.4,,,,,,,,13/05/2026 02:45:41,13/05/2026 02:45:44,,,TTS
577387357983052065,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings Beverage",1730881470376939697,17.99,17.99,USD,1,No,Not cash on delivery,Pending,themadisonalanis,Video,7637661508066970893,fixed commission,25%,19.99,5,,,,,,,,13/05/2026 01:42:56,13/05/2026 01:42:59,,,TTS
