Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577341959814026187,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,15.63,17.16,USD,1,No,Not cash on delivery,Pending,siebdn7,Video,7603046818464681229,fixed commission,25%,20.39,5.1,,,,,,,,09/04/2026 11:40:10,09/04/2026 11:40:13,,,TTS
577341940271517988,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,18.73,19.73,USD,1,No,Not cash on delivery,Pending,jazk.3711,Showcase,7495918303179475236,fixed commission,25%,34.99,8.75,,,,,,,,09/04/2026 11:13:06,09/04/2026 11:13:10,,,TTS
577341921164890288,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,22.96,24.57,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7616153182774889758,fixed commission,25%,27.63,6.91,,,,,,,,09/04/2026 10:49:45,09/04/2026 10:49:49,,,TTS
577341909407339310,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,19.32,101.28,USD,5,No,Not cash on delivery,Pending,totallyrocco1,Video,7616832222829579550,fixed commission,20%,107,21.4,,,,,,,,09/04/2026 10:37:48,09/04/2026 10:37:51,,,TTS
577341883192545920,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.91,18.98,USD,1,No,Not cash on delivery,Pending,legendarylootfinds,Video,7620696852039519518,fixed commission,20%,20.99,4.2,,,,,,,,09/04/2026 10:10:32,09/04/2026 10:10:55,,,TTS
577341840241497058,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,17.99,19.47,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7609320845151866142,fixed commission,,19.99,,,,6%,1.2,,,,09/04/2026 09:29:37,09/04/2026 09:29:40,,,TTS
577341810328572622,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,27.84,27.84,USD,1,No,Not cash on delivery,Ineligible,totallyrocco1,Video,7616832222829579550,fixed commission,,31.2,,0,,6%,1.87,0,,,09/04/2026 09:01:21,09/04/2026 09:01:24,,,TTS
577341750192607961,1732065287626920113,"VAHDAM Ashwagandha Supplement 1800mg with Ashwagandha Root Extract and L-Theanine | Support Stress Relief, Mood and Sleep | 90 Capsules",1732069589544964273,19.99,19.99,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7616153182774889758,fixed commission,20%,19.99,4,,,,,,,,09/04/2026 08:20:21,09/04/2026 08:20:24,,,TTS
577341710928744837,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.91,18.91,USD,1,No,Not cash on delivery,Pending,totallyrocco1,Video,7616832222829579550,fixed commission,,20.99,,,,6%,1.26,,,,09/04/2026 07:51:17,09/04/2026 07:51:22,,,TTS
577341671896813877,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.29,18.66,USD,1,No,Not cash on delivery,Pending,juststryder,Video,7623960636023753998,fixed commission,25%,22.4,5.6,,,,,,,,09/04/2026 07:25:35,09/04/2026 07:25:39,,,TTS
577341670132454003,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,34.99,35.16,USD,1,No,Not cash on delivery,Pending,povshopdeals,Video,7625631636775832845,fixed commission,,34.99,,,,6%,2.1,,,,09/04/2026 07:21:29,09/04/2026 07:21:32,,,TTS
577341633594626778,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,21.84,23.64,USD,1,No,Not cash on delivery,Pending,spongebobprodsz,Video,7604755424222481678,fixed commission,,23.84,,,,6%,1.43,,,,09/04/2026 06:59:28,09/04/2026 06:59:32,,,TTS
577341629103903403,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.91,19.29,USD,1,No,Not cash on delivery,Pending,warsans.languagel,Video,7606478701001477407,fixed commission,20%,20.99,4.2,,,,,,,,09/04/2026 06:54:25,09/04/2026 06:54:28,,,TTS
577341623412495149,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,18.29,18.29,USD,1,No,Not cash on delivery,Pending,warsans.languagel,Video,7569887409245015326,fixed commission,20%,22.4,4.48,,,,,,,,09/04/2026 06:50:31,09/04/2026 06:50:34,,,TTS
577341621496418982,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,31.79,34.58,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7616153182774889758,fixed commission,25%,34.99,8.75,,,,,,,,09/04/2026 06:47:29,09/04/2026 06:47:32,,,TTS
577341590778712196,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,19.99,20.93,USD,1,No,Not cash on delivery,Pending,legendarylootfinds,Video,7620696852039519518,fixed commission,20%,19.99,4,,,,,,,,09/04/2026 06:29:37,09/04/2026 06:29:40,,,TTS
577341587845321673,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,12.85,13.24,USD,1,No,Not cash on delivery,Pending,realdeborahtune,Livestream,7626543507439733534,fixed commission,20%,17.4,3.48,,,,,,,,09/04/2026 06:24:02,09/04/2026 06:24:06,,,TTS
577341543821774901,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,22.54,22.54,USD,1,No,Not cash on delivery,Pending,lolytalopzskincareytips,Video,7626172851808128269,fixed commission,20%,25.99,5.2,,,,,,,,09/04/2026 05:50:33,09/04/2026 05:50:36,,,TTS
577341522578608560,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,16.24,16.24,USD,1,No,Not cash on delivery,Pending,umu_hanan1,Video,7621008943350943006,fixed commission,20%,16.24,3.25,,,,,,,,09/04/2026 05:36:53,09/04/2026 05:36:57,,,TTS
577341521056142250,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,33.63,33.63,USD,1,No,Not cash on delivery,Pending,morrdeals,Video,7464772739644132638,fixed commission,,36.99,,,,6%,2.22,,,,09/04/2026 05:33:38,09/04/2026 05:33:41,,,TTS
577341458911039742,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,20.99,20.99,USD,1,No,Not cash on delivery,Pending,nikkistiktokshop,Video,7566666682274417933,fixed commission,20%,20.99,4.2,,,,,,,,09/04/2026 04:43:01,09/04/2026 04:43:06,,,TTS
