Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577320709312516097,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1729488250396120241,37.75,41.43,USD,1,No,Not cash on delivery,Pending,spongebobprodsz,Video,7604755424222481678,fixed commission,25%,37.99,9.5,,,,,,,,23/03/2026 23:30:38,23/03/2026 23:30:42,,,TTS
577320708307194144,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,25.19,25.19,USD,1,No,Not cash on delivery,Pending,kimani_2,Video,7618758975168859406,fixed commission,30%,39.99,12,,,,,,,,23/03/2026 23:27:21,23/03/2026 23:27:24,,,TTS
577320695167291741,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,22.55,22.55,USD,1,No,Not cash on delivery,Pending,ozzyasks,Video,7607820536336469262,fixed commission,25%,23.8,5.95,,,,,,,,23/03/2026 23:14:52,23/03/2026 23:14:56,,,TTS
577320662337819485,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,14.71,16,USD,1,No,Not cash on delivery,Pending,jacob.flowers17,Video,7618013996918099213,fixed commission,25%,32.63,8.16,,,,,,,,23/03/2026 22:42:56,23/03/2026 22:43:00,,,TTS
577320635148374998,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1729488250396120241,24.99,24.99,USD,1,No,Not cash on delivery,Pending,somanythings913,Video,7611232321412304142,fixed commission,25%,39.99,10,,,,,,,,23/03/2026 22:16:07,23/03/2026 22:16:10,,,TTS
577320636576404427,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,31.27,31.27,USD,1,No,Not cash on delivery,Pending,bashbuysstuff,Video,7620284174305479967,fixed commission,,39.99,,,,6%,2.4,,,,23/03/2026 22:15:04,23/03/2026 22:15:07,,,TTS
577320557690982707,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,18.39,18.39,USD,1,No,Not cash on delivery,Pending,guysfinds,Video,7620003633408625933,fixed commission,,20.39,,,,6%,1.22,,,,23/03/2026 21:02:09,23/03/2026 21:02:13,,,TTS
577320491057713509,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1729488250396120241,24.99,24.99,USD,1,No,Not cash on delivery,Pending,guysfinds,Video,7620003633408625933,fixed commission,,39.99,,,,6%,2.4,,,,23/03/2026 19:51:11,23/03/2026 19:51:14,,,TTS
577320493187698865,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,17.09,17.09,USD,1,No,Not cash on delivery,Pending,tiktok.shop.socia,External Traffic Program,7496312785404791719,fixed commission,15%,19.09,2.86,,,,,,,,23/03/2026 19:50:05,23/03/2026 19:50:08,,,TTS
577320478668263536,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,17.99,18.51,USD,1,No,Not cash on delivery,Pending,sweet.lifeof.nikki,Livestream,7620437118086679326,fixed commission,30%,19.99,6,,,,,,,,23/03/2026 19:31:01,23/03/2026 19:31:04,,,TTS
577320462845186402,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,24.49,24.49,USD,1,No,Not cash on delivery,Pending,sweet.lifeof.nikki,Livestream,7620437118086679326,fixed commission,30%,34.99,10.5,,,,,,,,23/03/2026 19:15:03,23/03/2026 19:15:06,,,TTS
577320450804912629,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1731088385812107441,28.63,28.63,USD,1,No,Not cash on delivery,Pending,sweet.lifeof.nikki,Livestream,7620437118086679326,fixed commission,30%,42.92,12.88,,,,,,,,23/03/2026 19:01:53,23/03/2026 19:01:56,,,TTS
577320435142004933,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,11.49,12.55,USD,1,No,Not cash on delivery,Pending,braveworksrn,Showcase,7495415386650872307,fixed commission,30%,24.99,7.5,,,,,,,,23/03/2026 18:42:00,23/03/2026 18:42:04,,,TTS
577320407357231761,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,27.99,27.99,USD,1,No,Not cash on delivery,Pending,blackfridaybrian,Video,7526801026502905102,fixed commission,,31.99,,,,6%,1.92,,,,23/03/2026 18:00:39,23/03/2026 18:00:42,,,TTS
577320354629259845,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,10.09,10.84,USD,1,No,Not cash on delivery,Pending,totallyrocco1,Video,7616832222829579550,fixed commission,20%,19.09,3.82,,,,,,,,23/03/2026 15:44:25,23/03/2026 15:44:28,,,TTS
577320354623820454,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,23.18,23.18,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7612150567443418398,fixed commission,20%,25.98,5.2,,,,,,,,23/03/2026 15:34:44,23/03/2026 15:34:48,,,TTS
577320342945304810,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,12.99,12.99,USD,1,No,Not cash on delivery,Pending,phamsfinds,Video,7609124497672686862,fixed commission,,19.99,,,,6%,1.2,,,,23/03/2026 14:59:44,23/03/2026 14:59:48,,,TTS
577320301536907514,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,8.09,9.6,USD,1,No,Not cash on delivery,Pending,ozzyasks,Video,7607820536336469262,fixed commission,25%,18.99,4.75,,,,,,,,23/03/2026 12:50:30,23/03/2026 12:50:33,,,TTS
577320243443372285,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1731088385812107441,35.18,35.87,USD,1,No,Not cash on delivery,Pending,queencreatorpro,Video,7585796416396659998,fixed commission,25%,42.92,10.73,,,,,,,,23/03/2026 11:07:22,23/03/2026 11:07:25,,,TTS
577320128643634174,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,16.99,34.4,USD,2,No,Not cash on delivery,Pending,rosamartinez444,Video,7613026324231359775,fixed commission,25%,33.98,8.5,,,,,,,,23/03/2026 09:15:25,23/03/2026 09:15:28,,,TTS
577320025321804796,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1729488250396120241,49.99,49.99,USD,1,No,Not cash on delivery,Pending,ronwcarter,Video,7617945704710819086,fixed commission,25%,49.99,12.5,,,,,,,,23/03/2026 08:04:01,23/03/2026 08:04:35,,,TTS
577320004827911062,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,17.47,17.47,USD,1,No,Not cash on delivery,Pending,yetsika_homedecor,Video,7617933344382192910,fixed commission,25%,19.07,4.77,,,,,,,,23/03/2026 07:49:40,23/03/2026 07:49:44,,,TTS
577319971659681926,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,36.79,36.79,USD,1,No,Not cash on delivery,Pending,shopwitnor,Video,7620147587621883167,fixed commission,30%,39.99,12,,,,,,,,23/03/2026 07:29:41,23/03/2026 07:29:44,,,TTS
577319958594163437,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,13.29,13.29,USD,1,No,Not cash on delivery,Pending,garaadsan_media,Video,7593392637499968798,fixed commission,20%,17.23,3.45,,,,,,,,23/03/2026 07:23:33,23/03/2026 07:23:37,,,TTS
577319903237804923,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,15.63,15.63,USD,1,No,Not cash on delivery,Pending,tiktok.shop.socia,External Traffic Program,7496312785404791719,fixed commission,15%,17.23,2.58,,,,,,,,23/03/2026 06:45:20,23/03/2026 06:45:23,,,TTS
577319810533724571,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,15.63,15.63,USD,1,No,Not cash on delivery,Pending,johnspetsolutions,Video,7619866199458860318,fixed commission,30%,17.23,5.17,,,,,,,,23/03/2026 05:40:08,23/03/2026 05:40:11,,,TTS
