Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
577352223681516247,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,34.99,34.99,USD,1,No,Not cash on delivery,Pending,verofavoritos,Video,7629380785870507277,fixed commission,,34.99,,,,10%,3.5,,,,17/04/2026 11:37:59,17/04/2026 11:38:03,,,TTS
577352111763722729,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,19.99,19.99,USD,1,No,Not cash on delivery,Pending,susylatina01,Showcase,7494014851613886953,fixed commission,25%,19.99,5,,,,,,,,17/04/2026 09:26:57,17/04/2026 09:27:01,,,TTS
577352026473665349,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,27.39,27.39,USD,1,No,Not cash on delivery,Pending,warsans.languagel,Video,7603452438435155231,fixed commission,20%,30.99,6.2,,,,,,,,17/04/2026 08:17:43,17/04/2026 08:17:46,,,TTS
577351871701094736,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,19.99,21.54,USD,1,No,Not cash on delivery,Pending,azulwolf1,Video,7616153182774889758,fixed commission,25%,19.99,5,,,,,,,,17/04/2026 06:25:14,17/04/2026 06:25:18,,,TTS
577351845875651400,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,16.24,16.24,USD,1,No,Not cash on delivery,Pending,povshopdeals,Video,7620501478452497677,fixed commission,,16.24,,,,6%,0.97,,,,17/04/2026 06:04:42,17/04/2026 06:04:45,,,TTS
577351696786822038,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,26.27,27.69,USD,1,No,Not cash on delivery,Pending,povshopdeals,Video,7620501478452497677,fixed commission,,29.47,,,,6%,1.77,,,,17/04/2026 03:56:53,17/04/2026 03:56:56,,,TTS
577351693431247194,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,25.59,26.1,USD,1,No,Not cash on delivery,Pending,miel_eyes,Video,7597183238150311182,fixed commission,,28.99,,,,6%,1.74,,,,17/04/2026 03:50:35,17/04/2026 03:50:39,,,TTS
577351691179234288,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,16.99,18.01,USD,1,No,Not cash on delivery,Pending,getdealstoday,Video,7623194497320586510,fixed commission,20%,19.99,4,,,,,,,,17/04/2026 03:49:03,17/04/2026 03:49:07,,,TTS
577351649483002093,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,14.54,15.7,USD,1,No,Not cash on delivery,Pending,mtk_shoptoday,Video,7481037866877979947,fixed commission,20%,16.54,3.31,,,,,,,,17/04/2026 03:10:28,17/04/2026 03:10:31,,,TTS
577351595038773729,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,14.04,14.04,USD,1,No,Not cash on delivery,Pending,fitmomhustle,Showcase,7494931118753286619,fixed commission,25%,19.99,5,,,,,,,,17/04/2026 02:21:20,17/04/2026 02:21:24,,,TTS
577351582164620210,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,17.99,17.99,USD,1,No,Not cash on delivery,Pending,povshopdeals,Video,7620501478452497677,fixed commission,,19.99,,,,6%,1.2,,,,17/04/2026 02:06:53,17/04/2026 02:06:57,,,TTS
577351562601402768,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,17.99,17.99,USD,1,No,Not cash on delivery,Pending,tiktok.shop.socia,External Traffic Program,7496312785404791719,fixed commission,10%,19.99,2,,,,,,,,17/04/2026 01:50:42,17/04/2026 01:50:45,,,TTS
577351532348608582,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,16.24,16.56,USD,1,No,Not cash on delivery,Pending,tiktok.shop.socia,External Traffic Program,7496312785404791719,fixed commission,10%,16.24,1.62,,,,,,,,17/04/2026 01:24:37,17/04/2026 01:24:41,,,TTS
577351496677560714,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470377005233,30.02,30.02,USD,1,No,Not cash on delivery,Pending,blackfridaybrian,Video,7526801513163836727,fixed commission,,34.99,,,,6%,2.1,,,,17/04/2026 00:44:59,17/04/2026 00:45:02,,,TTS
577351485230846828,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,23.74,71.22,USD,3,No,Not cash on delivery,Pending,totallyrocco1,Video,7616832222829579550,fixed commission,20%,71.22,14.25,,,,,,,,17/04/2026 00:36:02,17/04/2026 00:36:05,,,TTS
